customer_id,for_month,mrr,last_yr,last_mrr,mobile_experiments_started,experiments_started,allocation,utilization,tickets_created,impressions,impression_revenue,knowledge_base_views,logins,sig_exp_90,brand_ops,running_experiment_days,vertical,segment,country,region,number_of_employees,traffic,annual_revenue,account_potential_score,ae,csm,partner_flag,first_month,last_month,final_row,churn?,days_overdue,collaborators_added,billing_period,age,contract_start_date,retention,churn_dollars,
2782010155,12/1/2016,5605,12/1/2015,5296,0,0,0,0,0,0,0,0,0,no,,0,Media,Corporate,Italy,EMEA,34,"1,500,000",0,3,1,1,no,7/31/2015,12/31/2016,TRUE,Active,155,20,,198,7/1/2016,1,0,
2887550758,12/1/2016,1650,12/1/2015,1651,0,0,0,0,0,0,0,0,108,yes,,0,Telecommunications,Enterprise,Netherlands,EMEA,"23,451","3,199,481","2,147,483,647",5,1,1,no,5/31/2015,12/31/2016,TRUE,Active,0,6,,,5/1/2016,1,-1,
3026340718,12/1/2016,3381,12/1/2015,3483,0,0,0,0,0,0,0,0,0,no,,0,Insurance,Enterprise,Italy,EMEA,910,"1,848,777","487,000,000",3,1,1,no,10/31/2015,12/31/2016,TRUE,Active,0,5,,86,10/1/2016,1,-102,
3067880871,12/1/2016,1115,12/1/2015,1118,0,0,0,0,0,0,0,0,48,yes,,0,Media,Enterprise,Spain,EMEA,443,"100,000",0,2,1,1,no,7/31/2015,12/31/2016,TRUE,Active,0,19,,498,7/1/2016,1,-3,
3102370101,12/1/2016,3032,12/1/2015,3020,0,0,0,0,0,0,0,0,0,yes,,0,Other,Corporate,France,EMEA,"1,200","14,000,000","9,400,000",5,1,1,no,9/30/2015,12/31/2016,TRUE,Active,0,12,,,9/10/2016,1,0,
3261430067,12/1/2016,6448,,,0,0,0,0,0,0,0,0,450,yes,,0,Media,Corporate,United Kingdom,EMEA,240,"2,121,829","69,926,000",3,1,1,no,6/30/2016,12/31/2016,TRUE,Active,,31,Quarter,310,6/23/2016,,,
3263890513,12/1/2016,1061,12/1/2015,1133,0,0,0,0,0,0,0,0,0,no,,0,Media,Enterprise,Spain,EMEA,20,"500,000","19,030,383,000",5,1,1,no,9/30/2015,12/31/2016,TRUE,Active,8,12,,370,9/1/2016,1,-72,
3402060061,11/1/2016,10000,,,0,7,20000000,1672983,2,2513884,1256,0,390,yes,,969,Retail,Enterprise,India,EMEA,"4,138","42,200,000",0,5,1,1,no,12/31/2015,11/30/2016,TRUE,Active,62,34,,129,12/18/2015,,,
3533800155,12/1/2016,19489,12/1/2015,2175,0,0,0,0,0,0,0,0,300,yes,,0,Retail,Enterprise,Italy,EMEA,"31,415","1,000,000","2,147,483,647",5,1,1,no,10/31/2015,12/31/2016,TRUE,Active,57,14,,369,10/28/2016,1,0,
3736140223,10/1/2016,3725,,,0,14,1000000,492189,0,2456773,9151,0,495,yes,,791,Other,Enterprise,France,EMEA,"112,600",103,"25,871,600,000",5,1,1,yes,11/30/2015,10/31/2016,TRUE,Churned,126,19,,35,11/1/2015,,,
3978262858,12/1/2016,1042,12/1/2015,1040,0,0,0,0,0,0,0,0,48,,,0,Insurance,Enterprise,Switzerland,EMEA,910,"1,848,777","487,000,000",3,1,1,yes,12/31/2015,12/31/2016,TRUE,Active,0,4,,86,12/1/2016,1,0,
4043598295,12/1/2016,1845,12/1/2015,2222,0,0,0,0,0,0,0,0,0,yes,,0,Media,Corporate,United Kingdom,EMEA,5,"10,000","1,828,060",1,1,1,no,12/31/2015,12/31/2016,TRUE,Active,0,5,,5,12/31/2016,1,-377,
4621041136,12/1/2016,8181,,,0,0,0,0,0,0,0,0,120,yes,,0,Media,Enterprise,United Kingdom,EMEA,"20,736","100,000","2,147,483,647",5,1,1,no,4/30/2016,12/31/2016,TRUE,Active,,56,Annual,218,10/12/2016,,,
5016740305,12/1/2016,2806,,,0,0,0,0,0,0,0,0,120,,,0,Retail,Enterprise,Italy,EMEA,"31,415","1,000,000","2,147,483,647",5,1,1,no,6/30/2016,12/31/2016,TRUE,Active,,3,,369,6/13/2016,,,
5182440673,11/1/2016,2587,,,0,0,50000,0,4,0,0,0,0,,,0,Retail,Corporate,United Kingdom,EMEA,"23,063","2,000,000","2,147,483,647",5,1,1,no,4/30/2016,11/30/2016,TRUE,Active,,3,,309,4/1/2016,,,
5363280008,12/1/2016,2928,,,0,0,0,0,0,0,0,0,96,yes,,0,Media,Enterprise,United Kingdom,EMEA,"6,600","24,074","466,060,000",3,1,1,no,5/31/2016,12/31/2016,TRUE,Active,,12,,,5/2/2016,,,
5512621165,12/1/2016,5416,,,0,0,0,0,0,0,0,0,168,yes,,0,Telecommunications,Enterprise,,,"126,730","587,412","78,370,400,000",5,1,1,yes,8/31/2016,12/31/2016,TRUE,Active,,9,Quarter,82,8/10/2016,,,
5517080075,12/1/2016,20978,,,0,0,0,0,0,0,0,0,684,,,0,Retail,Corporate,,,429,"8,000,000","140,453,770",5,1,1,no,8/31/2016,12/31/2016,TRUE,Active,,34,Quarter,406,8/19/2016,,,
6361676772,12/1/2016,3209,,,0,0,0,0,0,0,0,0,9,,,0,Telecommunications,Enterprise,Netherlands,EMEA,"2,000",0,"13,553,300,000",5,1,1,yes,7/31/2016,12/31/2016,TRUE,Active,,2,Annual,95,7/1/2016,,,
6449880962,12/1/2016,3900,,,0,0,0,0,0,0,0,0,0,yes,,0,Gaming,Corporate,,,30,"1,900,000","23,601,900",3,1,1,yes,9/30/2016,12/31/2016,TRUE,Active,,5,Quarter,74,9/1/2016,,,
6457360503,12/1/2016,8156,,,0,0,0,0,0,0,0,0,884,yes,,0,High Tech,Enterprise,United Kingdom,EMEA,"13,271","1,600,000","2,218,072,000",5,1,1,yes,7/31/2016,12/31/2016,TRUE,Active,,32,Annual,93,7/25/2016,,,
7075962427,12/1/2016,6559,,,0,0,0,0,0,0,0,0,165,yes,,0,Agency/Professional Services,Corporate,,,990,"80,000",0,2,1,1,no,8/31/2016,12/31/2016,TRUE,Active,,10,Annual,125,11/30/2016,,,
9797755,11/1/2016,133,11/1/2015,1543,0,7,50000000,247299,0,3249379,0,0,150,yes,,827,Media,Corporate,United Kingdom,EMEA,"1,512","50,000,000","1,618,669.70",5,1,1,no,3/31/2012,11/30/2016,TRUE,Active,0,39,,,8/1/2016,0,-1410,
14551493,7/1/2016,3031,7/1/2015,3626,0,0,1000000,378,0,468,1,0,0,no,,87,Retail,Corporate,United Kingdom,EMEA,13,"1,000,000",0,3,1,1,no,12/31/2011,7/31/2016,TRUE,Churned,0,6,,420,8/11/2015,1,-595,
74054233,12/1/2016,1622,12/1/2015,1692,0,0,0,0,0,0,0,0,192,yes,,0,Insurance,Corporate,France,EMEA,15,"800,000",,3,1,1,yes,10/31/2014,12/31/2016,TRUE,Active,0,9,,381,10/15/2016,1,-70,
74971132,12/1/2016,2662,12/1/2015,2286,0,0,0,0,0,0,0,0,528,yes,,0,Other,Corporate,United Kingdom,EMEA,100,"217,999","722,886.18",2,1,1,yes,10/31/2012,12/31/2016,TRUE,Active,0,11,,,12/11/2016,1,0,
83181943,12/1/2016,3000,12/1/2015,3000,0,0,0,0,0,0,0,0,84,yes,,0,Media,Enterprise,India,EMEA,"7,000","155,600,000",0,5,1,1,no,9/30/2012,12/31/2016,TRUE,Active,40,39,,854,12/10/2015,1,0,
85976726,10/1/2016,2114,10/1/2015,332,0,0,200000,0,0,0,0,0,0,no,,0,Other,Enterprise,Germany,EMEA,220,"16,156",0,1,1,1,no,10/31/2014,10/31/2016,TRUE,Churned,0,18,,,11/30/2015,1,0,
101434164,12/1/2016,10906,12/1/2015,6675,0,0,0,0,0,0,0,0,1430,yes,,0,Travel & Entertainment,Enterprise,Sweden,EMEA,350,"6,000,000","30,000,000",3,1,1,yes,9/30/2012,12/31/2016,TRUE,Active,0,51,,,1/1/2017,1,0,
106541357,12/1/2016,3000,12/1/2015,3000,0,0,0,0,0,0,0,0,600,yes,,0,Financial Services,Enterprise,Germany,EMEA,16,"50,000","2,503,840",2,,1,no,9/30/2012,12/31/2016,TRUE,Active,18,43,,365,9/1/2016,1,0,
125402787,12/1/2016,1738,12/1/2015,1802,0,0,0,0,0,0,0,0,104,no,,0,Other,Corporate,France,EMEA,398,"970,608","88,973,000",3,1,1,no,4/30/2013,12/31/2016,TRUE,Active,0,5,,,10/30/2016,1,-64,
153870033,12/1/2016,2063,12/1/2015,71,0,0,0,0,0,0,0,0,0,yes,,0,Financial Services,Corporate,United Kingdom,EMEA,50,"125,000","1,794,709",2,1,1,yes,2/28/2013,12/31/2016,TRUE,Active,0,8,Annual,298,1/11/2017,1,0,
156304527,12/1/2016,1201,12/1/2015,944,0,0,0,0,0,0,0,0,250,yes,,0,Other,Corporate,United Kingdom,EMEA,60,"778,703",0,3,1,1,no,1/31/2013,12/31/2016,TRUE,Active,0,14,,180,6/30/2016,1,0,
158370404,12/1/2016,1228,12/1/2015,1487,0,0,0,0,0,0,0,0,60,yes,,0,Travel & Entertainment,Corporate,United Kingdom,EMEA,109,"1,000,000","14,567,418",2,1,1,no,1/31/2013,12/31/2016,TRUE,Active,0,10,,382,5/23/2016,1,-259,
160683967,12/1/2016,2198,12/1/2015,2641,0,0,0,0,0,0,0,0,180,yes,,0,Other,Corporate,United Kingdom,EMEA,,"1,000,000",0,3,1,1,no,2/28/2013,12/31/2016,TRUE,Active,0,6,,371,6/1/2016,1,-443,
162022544,12/1/2016,1554,12/1/2015,1917,0,0,0,0,0,0,0,0,240,yes,,0,Travel & Entertainment,Corporate,United Kingdom,EMEA,34,"7,952","45,686,340",2,1,1,yes,1/31/2013,12/31/2016,TRUE,Active,0,8,,,10/5/2016,1,-363,
166252089,12/1/2016,1662,12/1/2015,0,0,0,0,0,0,0,0,0,24,yes,,0,Retail,Corporate,Sweden,EMEA,43,"207,490","2,570,000",2,1,1,no,6/30/2014,12/31/2016,TRUE,Active,0,2,,,11/2/2016,,,
170581254,12/1/2016,1966,12/1/2015,2309,0,0,0,0,0,0,0,0,260,yes,,0,Retail,Corporate,United Kingdom,EMEA,15,"827,780",0,3,1,1,no,2/28/2013,12/31/2016,TRUE,Active,0,16,,,12/14/2016,1,-343,
170626314,11/1/2016,2537,11/1/2015,359,0,8,300000,287675,0,4148329,35080,0,840,yes,,351,Other,Corporate,Sweden,EMEA,6,"1,853,752","160,000",3,1,1,yes,2/28/2013,11/30/2016,TRUE,Active,0,24,,,12/1/2015,1,0,
172445345,2/1/2016,3720,,,0,0,1000000,40273,0,1007927,3750,0,36,yes,,95,Retail,Corporate,United Kingdom,EMEA,5,"1,993,641","345,000",3,1,1,no,3/31/2015,2/29/2016,TRUE,Churned,0,1,,,3/23/2015,,,
174084743,7/1/2016,3154,7/1/2015,3149,0,0,2000000,7,0,17,0,0,7,no,,88,Telecommunications,Enterprise,Denmark,EMEA,"9,246","2,000,000","4,614,868,089",5,1,1,no,6/30/2013,7/31/2016,TRUE,Churned,0,33,,356,8/6/2015,1,0,
180215632,12/1/2016,2546,12/1/2015,79,0,0,0,0,0,0,0,0,228,yes,,0,Retail,Corporate,United Kingdom,EMEA,30,"100,000",0,2,1,1,no,3/31/2013,12/31/2016,TRUE,Active,0,2,,,3/7/2016,1,0,
200244436,12/1/2016,4306,12/1/2015,5208,0,0,0,0,0,0,0,0,96,yes,,0,Retail,Enterprise,United Kingdom,EMEA,215,"4,700,000",0,5,1,1,no,4/30/2013,12/31/2016,TRUE,Active,0,10,,286,10/22/2016,1,-902,
212899983,2/1/2016,3115,2/1/2015,3649,0,0,850000,102293,0,198166,726,0,69,,,54,Media,Corporate,United Kingdom,EMEA,"1,945","850,000","368,528,386",3,1,1,no,5/31/2013,2/29/2016,TRUE,Churned,0,10,,,3/24/2015,1,-534,
221317523,12/1/2016,4027,12/1/2015,4145,0,0,0,0,0,0,0,0,420,yes,,0,Schools & Education,Corporate,United Kingdom,EMEA,15,"4,500,000","10,608,290",4,1,1,yes,6/30/2013,12/31/2016,TRUE,Active,0,5,,160,10/1/2016,1,-118,
222016961,12/1/2016,4328,12/1/2015,0,0,0,0,0,0,0,0,0,120,yes,,0,Other,Corporate,Germany,EMEA,190,"576,517",0,2,1,1,yes,5/31/2013,12/31/2016,TRUE,Active,,7,,,5/1/2016,,,
225387371,12/1/2016,2532,12/1/2015,2746,0,0,0,0,0,0,0,0,0,no,,0,Financial Services,Corporate,United Kingdom,EMEA,300,"42,520","49,000,000",2,1,1,yes,8/31/2013,12/31/2016,TRUE,Active,0,6,,189,5/18/2016,1,-214,
228798099,12/1/2016,2983,12/1/2015,3516,0,0,0,0,0,0,0,0,612,yes,,0,Retail,Corporate,United Kingdom,EMEA,27,"233,936",0,2,1,1,no,8/31/2013,12/31/2016,TRUE,Active,0,31,,261,7/1/2016,1,-533,
233128637,10/1/2016,1800,10/1/2015,2265,0,0,2000000,387655,0,5469496,5255,0,70,yes,,607,Retail,Corporate,United Kingdom,EMEA,350,"287,522","12,406,500",2,1,1,yes,5/31/2013,10/31/2016,TRUE,Churned,0,22,,359,5/30/2016,1,-465,
255008327,12/1/2016,3558,12/1/2015,3656,0,0,0,0,0,0,0,0,336,yes,,0,Non-Profit,Corporate,United Kingdom,EMEA,150,6,"5,475,000",1,1,1,no,4/30/2014,12/31/2016,TRUE,Active,0,24,,391,4/14/2016,1,-98,
268667856,12/1/2016,3140,12/1/2015,3773,0,0,0,0,0,0,0,0,612,yes,,0,Media,Corporate,United Kingdom,EMEA,200,"2,000,000","48,037,000",3,1,1,no,10/31/2013,12/31/2016,TRUE,Active,0,14,,,1/1/2017,1,-633,
284419414,12/1/2016,3500,12/1/2015,3500,0,0,0,0,0,0,0,0,60,yes,,0,Travel & Entertainment,Corporate,India,EMEA,900,"2,000,000",0,3,1,1,no,8/31/2013,12/31/2016,TRUE,Active,197,7,,419,11/1/2016,1,0,
288696407,12/1/2016,3255,12/1/2015,3952,0,0,0,0,0,0,0,0,637,yes,,0,Insurance,Enterprise,United Kingdom,EMEA,200,"2,000,000","654,100,000",4,1,1,yes,6/30/2014,12/31/2016,TRUE,Active,7,39,,830,9/27/2016,1,-697,
296175083,9/1/2016,1301,9/1/2015,1535,0,0,1000000,15,0,39,0,0,0,no,,19,Retail,Corporate,United Kingdom,EMEA,792,"1,000,000","266,416,000",3,1,1,no,11/30/2013,9/30/2016,TRUE,Churned,0,1,,364,10/31/2015,1,-234,
302378915,12/1/2015,10702,12/1/2014,10302,0,1,4000000,727502,0,2817611,7538,0,48,yes,10,521,Other,Enterprise,United Kingdom,EMEA,"171,000","4,000,000","1,610,612,735",5,1,1,yes,8/31/2013,12/31/2015,TRUE,Churned,0,7,,350,7/1/2015,1,0,
325444348,12/1/2016,1494,12/1/2015,0,0,0,0,0,0,0,0,0,352,yes,,0,Other,Enterprise,Turkey,EMEA,30,"13,912,395",0,5,1,1,yes,10/31/2013,12/31/2016,TRUE,Active,,1,,,5/3/2016,,,
338851354,12/1/2016,2832,12/1/2015,2853,0,0,0,0,0,0,0,0,504,yes,,0,Financial Services,Enterprise,United Kingdom,EMEA,"3,497","1,000,000","3,581,428,720.99",5,1,1,no,2/28/2014,12/31/2016,TRUE,Active,0,16,,,4/14/2016,1,-21,
339442020,12/1/2016,1000,12/1/2015,1000,0,0,0,0,0,0,0,0,130,yes,,0,Travel & Entertainment,Corporate,ROW,EMEA,90,"95,655",0,2,,1,no,11/30/2013,12/31/2016,TRUE,Active,0,27,,,4/1/2016,1,0,
339580187,12/1/2016,1592,12/1/2015,1589,0,0,0,0,0,0,0,0,0,yes,,0,Other,Corporate,ROW,EMEA,55,"1,338,146","106,820,000",3,1,1,no,1/31/2014,12/31/2016,TRUE,Active,18,11,,,3/1/2016,1,0,
346137881,12/1/2016,3975,12/1/2015,4000,0,0,0,0,0,0,0,0,132,no,,0,Insurance,Corporate,Australia,APAC,500,"397,469","673,000,000",3,1,1,yes,10/31/2013,12/31/2016,TRUE,Active,0,13,Annual,79,5/7/2016,1,-25,
348521370,12/1/2016,3701,12/1/2015,3788,0,0,0,0,0,0,0,0,516,yes,,0,Retail,Enterprise,United Kingdom,EMEA,,"183,000",,2,1,1,yes,2/28/2014,12/31/2016,TRUE,Active,0,62,Annual,34,7/18/2016,1,-87,
400481736,12/1/2016,1782,12/1/2015,409,0,0,0,0,0,0,0,0,455,no,,0,,Corporate,United States,North America,60,,,0,1,1,yes,12/31/2013,12/31/2016,TRUE,Active,0,8,,,12/1/2016,1,0,
442630979,12/1/2016,2001,12/1/2015,2381,0,0,0,0,0,0,0,0,192,no,,0,Travel & Entertainment,Corporate,United Kingdom,EMEA,15,"1,000,000",0,2,1,1,yes,1/31/2014,12/31/2016,TRUE,Active,0,7,,365,1/6/2017,1,-380,
506320306,12/1/2016,3662,12/1/2015,356,0,0,0,0,0,0,0,0,948,yes,,0,High Tech,Corporate,Germany,EMEA,180,"20,000,000","67,000,000",5,1,1,no,1/31/2014,12/31/2016,TRUE,Active,0,21,,,9/1/2016,1,0,
521341346,12/1/2016,1332,12/1/2015,1331,0,0,0,0,0,0,0,0,24,,,0,Schools & Education,Corporate,United States,North America,3,"100,000",0,2,1,1,no,1/31/2014,12/31/2016,TRUE,Active,29,1,,333,11/14/2016,1,0,
551974011,12/1/2016,5092,12/1/2015,353,0,0,0,0,0,0,0,0,84,yes,,0,Financial Services,Corporate,United Kingdom,EMEA,912,"4,000","84,600,600",2,1,1,yes,2/28/2014,12/31/2016,TRUE,Active,0,16,,,1/4/2017,1,0,
555002326,12/1/2016,3833,12/1/2015,3833,0,0,0,0,0,0,0,0,24,yes,,0,Travel & Entertainment,Corporate,ROW,ROW,"3,321","1,000,000",,2,1,1,no,12/31/2013,12/31/2016,TRUE,Active,41,9,,372,10/1/2016,1,0,
560380685,7/1/2016,2700,7/1/2015,2700,0,0,500000,3241,0,13106,71,0,0,yes,,330,High Tech,Enterprise,United Kingdom,EMEA,10,"155,608","2,698,000",2,1,1,no,6/30/2014,7/31/2016,TRUE,Churned,0,4,,389,8/28/2015,1,0,
570870022,12/1/2016,2524,12/1/2015,2755,0,0,0,0,0,0,0,0,1825,yes,,0,Financial Services,Corporate,United Kingdom,EMEA,33,,"3,081,949",1,1,1,yes,4/30/2014,12/31/2016,TRUE,Active,0,6,,,5/1/2016,1,-231,
577690255,12/1/2016,2136,12/1/2015,2305,0,0,0,0,0,0,0,0,65,yes,,0,Travel & Entertainment,Corporate,United Kingdom,EMEA,"1,523","1,000,000","182,362,500",3,1,1,yes,7/31/2014,12/31/2016,TRUE,Active,0,13,,373,1/13/2017,1,-169,
579743489,2/1/2016,2540,2/1/2015,2665,0,0,1000000,0,0,11838,14,0,0,yes,,69,Retail,Corporate,United Kingdom,EMEA,120,"1,000,000","4,430,000",3,1,1,no,2/28/2014,2/29/2016,TRUE,Churned,345,16,,369,2/10/2015,1,-125,
582080852,12/1/2016,2260,12/1/2015,2723,0,0,0,0,0,0,0,0,30,no,,0,Retail,Enterprise,United Kingdom,EMEA,406,,"120,401,000",3,1,1,no,3/31/2015,12/31/2016,TRUE,Active,0,5,,417,3/30/2016,1,-463,
582891733,12/1/2016,2149,12/1/2015,2606,0,0,0,0,0,0,0,0,60,yes,,0,Agency/Professional Services,Enterprise,United Kingdom,EMEA,"7,840","1,000,000","5,628,310,000",5,1,1,yes,2/28/2014,12/31/2016,TRUE,Active,0,15,,379,5/24/2016,1,-457,
594630183,8/1/2016,2500,,,0,0,200000,0,0,0,0,0,0,,,0,Other,Corporate,Ireland,EMEA,,,,0,1,1,no,9/30/2015,8/31/2016,TRUE,Churned,0,1,,201,9/1/2015,,,
637160549,12/1/2016,2851,12/1/2015,2910,0,0,0,0,0,0,0,0,308,yes,,0,Financial Services,Enterprise,United Kingdom,EMEA,"23,063","1,000,000","2,494,000,000",5,1,1,yes,4/30/2014,12/31/2016,TRUE,Active,0,26,,403,4/1/2016,1,-59,
753210168,3/1/2016,2952,3/1/2015,3330,0,0,2000000,99472,0,485948,717,0,0,yes,,52,Schools & Education,Corporate,United Kingdom,EMEA,5,"2,000,000",,3,1,1,yes,4/30/2014,3/31/2016,TRUE,Churned,0,16,,736,4/1/2015,1,-378,
756138291,12/1/2016,2757,12/1/2015,3225,0,0,0,0,0,0,0,0,1404,yes,,0,Travel & Entertainment,Corporate,United Kingdom,EMEA,598,"1,000,000","131,927,250",3,1,1,no,4/30/2014,12/31/2016,TRUE,Active,0,23,,424,7/1/2016,1,-468,
786501122,6/1/2016,2500,6/1/2015,2500,0,0,1000000,70,0,258,1,0,52,yes,,146,Media,Corporate,United States,North America,"1,945","850,000","368,528,386",3,1,1,no,6/30/2015,6/30/2016,TRUE,Churned,0,13,,,6/1/2015,1,0,
840890858,11/1/2016,667,11/1/2015,667,0,0,1000000,332904,0,604565,403,0,0,no,,1542,Retail,Corporate,United Kingdom,North America,521,"1,000,000","45,318,000",3,1,1,no,9/30/2014,11/30/2016,TRUE,Active,0,6,,440,9/15/2015,1,0,
852430855,12/1/2016,3395,12/1/2015,3384,0,0,0,0,0,0,0,0,432,yes,,0,Retail,Enterprise,Netherlands,EMEA,29,"4,101,965","4,013,000",4,1,1,yes,5/31/2014,12/31/2016,TRUE,Active,0,9,,,8/20/2016,1,0,
868311364,12/1/2016,3363,12/1/2015,3178,0,0,0,0,0,0,0,0,84,yes,,0,Media,Corporate,Sweden,EMEA,150,"1,000,000",,3,1,1,yes,5/31/2014,12/31/2016,TRUE,Active,0,19,,433,5/1/2016,1,0,
1021595880,9/1/2015,3153,,,0,0,0,9197,0,24836,78,0,0,,,76,Insurance,Corporate,France,EMEA,500,"397,469","673,000,000",3,1,1,no,10/31/2014,9/30/2015,TRUE,Churned,,7,Annual,79,10/1/2014,,,
1022886232,12/1/2016,1344,12/1/2015,1423,0,0,0,0,0,0,0,0,48,no,,0,Travel & Entertainment,Corporate,Gibraltar,ROW,60,,,0,1,1,no,9/30/2015,12/31/2016,TRUE,Active,8,15,,,9/19/2016,1,-79,
1027425611,12/1/2016,2377,,,0,0,0,0,0,0,0,0,13,yes,,0,Financial Services,Corporate,United Kingdom,EMEA,180,"200,000",0,2,1,1,no,1/31/2016,12/31/2016,TRUE,Active,,10,Annual,34,1/15/2016,,,
1360246673,12/1/2016,2343,12/1/2015,2697,0,0,0,0,0,0,0,0,168,yes,,0,Retail,Corporate,United Kingdom,EMEA,875,"1,000,000","109,773,000",3,1,1,no,7/31/2014,12/31/2016,TRUE,Active,0,8,,383,7/1/2016,1,-354,
1375810012,12/1/2016,3410,,,0,0,0,0,0,0,0,0,0,yes,,0,Media,Enterprise,Austria,EMEA,320,"13,200,000","65,045,000",4,1,1,no,6/30/2016,12/31/2016,TRUE,Active,,13,,,6/1/2016,,,
1381891976,12/1/2016,2579,12/1/2015,3212,0,0,0,0,0,0,0,0,24,yes,,0,Retail,Enterprise,United Kingdom,EMEA,"4,055","1,000,000","1,334,860,000",5,1,1,no,8/31/2014,12/31/2016,TRUE,Active,130,10,,413,8/4/2016,1,-633,
1385554255,12/1/2016,2271,,,0,0,0,0,0,0,0,0,84,yes,,0,Retail,Corporate,United Kingdom,EMEA,825,"100,000",0,2,1,1,no,2/29/2016,12/31/2016,TRUE,Active,,13,Annual,33,2/8/2016,,,
1416260713,12/1/2016,3349,12/1/2015,3419,0,0,0,0,0,0,0,0,0,no,,0,Financial Services,Corporate,Spain,EMEA,5,,"129,000",1,1,1,no,8/31/2014,12/31/2016,TRUE,Active,0,4,,,2/2/2016,1,-70,
1474122254,12/1/2016,2376,12/1/2015,380,0,0,0,0,0,0,0,0,198,yes,,0,Retail,Corporate,United Kingdom,EMEA,,"1,000,000",,3,1,1,yes,8/31/2014,12/31/2016,TRUE,Active,0,3,Annual,82,1/25/2016,1,0,
1592187004,6/1/2015,3611,,,0,0,1500000,5,1,0,0,0,0,,,27,Financial Services,Enterprise,Norway,EMEA,16,"50,000","2,503,840",2,,1,no,7/31/2014,6/30/2015,TRUE,Churned,,10,,365,,,,
1702920859,12/1/2016,3620,12/1/2015,4227,0,0,0,0,0,0,0,0,120,no,,0,Travel & Entertainment,Corporate,United Kingdom,EMEA,,"2,000,000",0,3,1,1,no,9/30/2014,12/31/2016,TRUE,Active,0,7,,388,9/10/2016,1,-607,
1785200690,6/1/2016,2431,6/1/2015,2628,0,0,500000,1,0,3,0,0,24,no,,3,Retail,Enterprise,Turkey,EMEA,"3,602","500,000","23,088,627",2,1,1,yes,7/31/2014,6/30/2016,TRUE,Churned,0,13,,,7/28/2015,1,-197,
1889930518,12/1/2016,2494,12/1/2015,2489,0,0,0,0,0,0,0,0,24,yes,,0,Media,Corporate,Norway,EMEA,989,"3,476","292,250,864",3,1,1,no,3/31/2015,12/31/2016,TRUE,Active,18,7,,105,3/1/2016,1,0,
1910100083,12/1/2016,3067,12/1/2015,3704,0,0,0,0,0,0,0,0,144,yes,,0,Retail,Corporate,United Kingdom,EMEA,916,"2,000,000","133,940,000",3,1,1,no,11/30/2014,12/31/2016,TRUE,Active,0,7,,421,11/3/2016,1,-637,
1961940008,12/1/2016,2204,12/1/2015,2611,0,0,0,0,0,0,0,0,480,yes,,0,Travel & Entertainment,Corporate,United Kingdom,EMEA,125,"1,000,000",0,2,1,1,yes,9/30/2014,12/31/2016,TRUE,Active,3,19,,449,4/1/2016,1,-407,
2000080824,12/1/2016,3113,12/1/2015,3170,0,0,0,0,0,0,0,0,168,yes,,0,Travel & Entertainment,Corporate,United States,North America,4,"1,444,285","904,999.97",2,1,1,no,4/30/2015,12/31/2016,TRUE,Active,0,32,,88,4/1/2016,1,-57,
2119570447,12/1/2016,2094,12/1/2015,380,0,0,0,0,0,0,0,0,0,yes,,0,High Tech,Enterprise,United Kingdom,EMEA,"1,650","684,216","2,147,483,647",5,1,1,no,11/30/2014,12/31/2016,TRUE,Active,,4,Annual,32,3/14/2016,1,0,
2155411458,10/1/2016,2398,10/1/2015,359,0,0,360000,1254,0,1307,9,0,0,no,,63,Gaming,Corporate,United Kingdom,EMEA,30,"34,947",0,1,1,1,yes,12/31/2014,10/31/2016,TRUE,Churned,321,9,,,11/3/2015,1,0,
2176760360,12/1/2016,2359,12/1/2015,2406,0,0,0,0,0,0,0,0,0,no,,0,Travel & Entertainment,Corporate,ROW,EMEA,"1,840","200,070",0,2,1,1,no,3/31/2015,12/31/2016,TRUE,Active,194,6,,158,6/9/2016,1,-47,
2179020651,12/1/2016,1369,12/1/2015,1045,0,0,0,0,0,0,0,0,880,yes,,0,Retail,Corporate,United Kingdom,EMEA,6,"55,000","1,323,000",2,1,1,no,12/31/2014,12/31/2016,TRUE,Active,0,7,,,10/12/2016,1,0,
2205640573,4/1/2016,3824,,,0,0,1000000,0,0,0,0,0,96,no,,0,Retail,Corporate,ROW,EMEA,102,"229,822","7,384,000",2,1,1,no,5/31/2015,4/30/2016,TRUE,Churned,0,5,,249,5/19/2015,,,
2226730319,12/1/2016,4987,12/1/2015,4957,0,0,0,0,0,0,0,0,330,yes,,0,Telecommunication,Corporate,United Kingdom,EMEA,494,"3,400,000","375,334,000",3,1,1,yes,11/30/2014,12/31/2016,TRUE,Active,0,27,,440,11/24/2016,1,0,
2227271398,12/1/2016,40,12/1/2015,3800,0,0,0,0,0,0,0,0,0,no,,0,Retail,Corporate,United Kingdom,EMEA,200,"8,811",0,1,1,1,no,1/31/2015,12/31/2016,TRUE,Active,0,5,,374,1/19/2016,0,-3760,
2227650852,12/1/2016,1871,,,0,0,0,0,0,0,0,0,42,yes,,0,Retail,Corporate,,,27,"57,290","11,090,000",2,1,1,no,8/31/2016,12/31/2016,TRUE,Active,,4,Quarter,42,8/26/2016,,,
2230280947,12/1/2016,5599,12/1/2015,6544,0,0,0,0,0,0,0,0,396,yes,,0,Media,Corporate,United Kingdom,EMEA,75,"6,884",0,1,1,1,no,3/31/2015,12/31/2016,TRUE,Active,0,28,,243,3/25/2016,1,-945,
